基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
前海开源大海洋混合,000690,0.79亿元（2019-12-31）,6.94%,5.05%,3.76%,16.85%,1.54%,18.60%,吴国清,4年又35天,2.60%,4年又165天
民生加银稳健成长混合,690004,0.60亿元（2019-12-31）,9.84%,14.76%,18.22%,31.48%,56.21%,107.60%,郑爱刚/王亮,121天,14.63%,121天/2年又125天
国泰君安君得鑫混合A,952009,--亿元（--）,7.49%,--,--,--,--,3.90%,周晨/张骏,61天,3.90%,190天/190天
大成策略回报混合,090007,15.23亿元（2019-12-31）,4.44%,9.64%,11.76%,11.76%,28.00%,390.69%,侯春燕,1年又178天,29.94%,4年又90天
嘉实新添康定期混合C,005604,0.02亿元（2019-12-31）,6.32%,11.17%,11.53%,13.69%,--,16.33%,刘宁,1年又161天,16.33%,7年又1天
嘉实新添康定期混合A,005603,0.49亿元（2019-12-31）,6.37%,11.35%,11.90%,14.41%,--,17.37%,刘宁,1年又161天,17.36%,7年又1天
北信瑞丰产业升级,168501,0.66亿元（2019-12-31）,8.95%,36.74%,44.05%,52.39%,--,48.31%,陆文凯,1年又241天,62.30%,1年又276天
中银品质生活混合,003769,2.03亿元（2019-12-31）,3.94%,12.29%,21.08%,35.74%,--,44.05%,王帅,3年又0天,44.05%,4年又223天
交银持续成长主题混合,005001,38.25亿元（2019-12-31）,5.87%,17.72%,20.75%,36.44%,--,61.94%,何帅,2年又55天,61.94%,4年又243天
兴业多策略混合,000963,5.17亿元（2019-12-31）,6.98%,11.99%,12.46%,20.72%,18.10%,57.90%,冯烜,2年又49天,26.52%,4年又167天
国泰君安君得鑫混合C,952099,--亿元（--）,3.95%,--,--,--,--,3.95%,周晨/张骏,61天,3.95%,190天/190天
平安鼎泰混合(LOF),167001,2.25亿元（2019-12-31）,1.80%,19.51%,30.22%,37.14%,-3.43%,-2.71%,张俊生/刘俊廷,1年又94天,55.44%,4年又64天/4年又223天
长安裕隆混合C,005744,1.99亿元（2019-12-31）,-3.72%,15.68%,22.01%,53.24%,--,88.25%,徐小勇,1年又99天,90.73%,8年又158天
富国天合稳健优选混合,100026,29.71亿元（2019-12-31）,7.10%,14.88%,16.07%,33.50%,58.59%,705.26%,张啸伟/杨栋,2年又69天,27.21%,4年又203天/4年又203天
银华高端制造业混合,000823,3.10亿元（2019-12-31）,10.68%,21.12%,29.57%,27.73%,36.80%,7.80%,薄官辉,3年又76天,37.50%,4年又314天
长安裕隆混合A,005743,0.75亿元（2019-12-31）,-3.69%,15.82%,22.49%,52.68%,--,89.20%,徐小勇,1年又99天,90.65%,8年又158天
长安鑫盈混合C,006372,1.39亿元（2019-12-31）,-4.85%,14.11%,20.52%,--,--,31.38%,林忠晶/徐小勇,233天,31.38%,5年又41天/8年又158天
华夏优势增长混合,000021,59.25亿元（2019-12-31）,5.17%,17.47%,25.17%,32.15%,31.99%,341.93%,刘平/郑晓辉,352天,31.67%,4年又99天/8年又87天
易方达新兴成长灵活配置,000404,30.69亿元（2019-12-31）,3.80%,27.69%,47.16%,70.03%,72.87%,252.30%,刘武,1年又55天,128.17%,1年又86天
广发双擎升级混合,005911,68.73亿元（2019-12-31）,12.23%,33.05%,54.05%,114.11%,--,177.16%,刘格菘,1年又126天,177.16%,5年又328天
长安鑫盈混合A,006371,6.76亿元（2019-12-31）,-4.78%,14.33%,20.19%,--,--,31.16%,林忠晶/徐小勇,233天,31.16%,5年又41天/8年又158天
海富通改革驱动混合,519133,3.31亿元（2019-12-31）,11.42%,29.73%,36.80%,59.88%,70.36%,95.23%,周雪军,3年又314天,95.23%,7年又141天
富安达策略精选混合,710002,3.66亿元（2019-12-31）,4.53%,16.64%,17.18%,24.71%,48.34%,215.41%,朱义/李守峰/毛矛,179天,16.36%,1年又329天/4年又74天/4年又301天
国融融盛龙头严选混合A,006718,0.84亿元（2019-12-31）,7.70%,7.22%,8.63%,--,--,14.02%,田宏伟,283天,14.02%,1年又274天
民生加银城镇化混合,000408,4.46亿元（2019-12-31）,9.96%,14.90%,20.56%,43.37%,61.93%,273.63%,柳世庆,2年又342天,60.84%,3年又218天
泰达宏利成长混合,162201,8.36亿元（2019-12-31）,11.17%,36.51%,36.84%,54.93%,61.32%,1237.22%,周琦凯,3年又8天,64.05%,4年又299天
农银策略价值混合,660004,3.72亿元（2019-12-31）,5.22%,17.73%,21.36%,35.49%,54.03%,160.82%,陈富权,4年又270天,5.45%,6年又200天
国融融盛龙头严选混合C,006719,0.06亿元（2019-12-31）,7.68%,11.38%,12.68%,--,--,18.06%,田宏伟,283天,18.06%,1年又274天
中邮军民融合灵活配置混合,004139,0.60亿元（2019-12-31）,6.93%,7.78%,4.54%,11.84%,--,-1.65%,刘田,2年又341天,-1.65%,4年又76天
天弘互联网混合,001210,13.40亿元（2019-12-31）,12.21%,33.75%,45.39%,81.82%,86.13%,13.11%,陈国光,1年又90天,124.74%,7年又166天
诺安安鑫灵活配置混合,002291,1.22亿元（2019-12-31）,11.34%,18.32%,22.18%,40.59%,41.07%,40.65%,王创练,1年又45天,69.21%,4年又344天
鹏华品牌传承混合,000431,1.41亿元（2019-12-31）,3.56%,15.62%,23.38%,41.50%,80.28%,110.59%,张航,339天,31.20%,1年又219天
东方主题精选混合,400032,1.16亿元（2019-12-31）,4.10%,26.31%,27.79%,36.28%,4.51%,-17.96%,蒋茜,1年又65天,67.50%,2年又225天
泰达宏利绩优混合,005903,0.74亿元（2019-12-31）,6.77%,8.99%,15.83%,49.27%,--,47.85%,吴华,1年又268天,47.85%,5年又349天
财通多策略精选混合(LOF),501001,3.17亿元（2019-12-31）,10.68%,32.63%,33.73%,31.91%,39.52%,45.10%,梁辰/谈洁颖,108天,32.88%,2年又116天/6年又353天
华泰柏瑞消费成长混合,001069,2.82亿元（2019-12-31）,9.48%,25.65%,40.23%,71.68%,69.46%,83.70%,李晓西/方纬,18天,1.89%,18天/5年又199天
人保量化混合A,006225,0.59亿元（2019-12-31）,7.16%,12.69%,12.17%,14.29%,--,27.22%,刘笑明,1年又162天,27.22%,1年又162天
国投瑞银美丽中国混合,000663,8.22亿元（2019-12-31）,7.96%,22.80%,30.81%,55.93%,66.30%,197.03%,董晗,2年又257天,75.90%,8年又232天
上投摩根双息平衡混合A,373010,13.84亿元（2019-12-31）,9.58%,10.59%,9.24%,15.39%,-5.03%,257.30%,李博/孙芳,3年又131天,-2.45%,5年又68天/8年又92天
民生加银内需增长混合,690005,4.85亿元（2019-12-31）,9.75%,15.19%,20.86%,42.93%,71.73%,149.69%,柳世庆,1年又352天,41.47%,3年又218天
平安安盈灵活配置混合,002537,1.86亿元（2019-12-31）,9.07%,14.38%,19.75%,37.71%,42.89%,44.18%,黄维/李化松,288天,37.29%,3年又202天/3年又292天
中欧匠心两年持有期混合A,006529,18.85亿元（2019-12-31）,5.25%,13.82%,12.25%,--,--,14.33%,周蔚文,270天,14.33%,12年又350天
泰达宏利大数据混合A,002263,0.75亿元（2019-12-31）,6.66%,11.94%,12.65%,17.82%,14.44%,39.68%,刘欣,4年又14天,39.68%,7年又207天
南方成份精选混合C,006541,0.16亿元（2019-12-31）,5.22%,16.42%,21.07%,29.48%,--,50.84%,黄春逢/张原,1年又108天,50.84%,4年又69天/10年又166天
平安智慧中国混合,001297,6.13亿元（2019-12-31）,6.36%,24.23%,30.56%,49.61%,37.57%,-23.10%,李化松,1年又49天,83.97%,3年又292天
国投瑞银核心企业混合,121003,11.62亿元（2019-12-31）,6.15%,16.51%,19.72%,35.32%,35.92%,193.90%,吉莉,70天,11.29%,2年又274天
南方智锐混合A,007733,48.66亿元（2019-12-31）,5.60%,10.19%,--,--,--,11.13%,骆帅,171天,11.13%,4年又285天
中欧匠心两年持有期混合C,006530,1.37亿元（2019-12-31）,5.22%,13.71%,12.03%,--,--,13.99%,周蔚文,270天,13.99%,12年又350天
人保量化混合C,006226,0.01亿元（2019-12-31）,7.10%,12.48%,11.74%,13.39%,--,25.77%,刘笑明,1年又162天,25.77%,1年又162天
南方成份精选混合A,202005,38.29亿元（2019-12-31）,5.28%,16.65%,21.55%,30.50%,43.58%,154.73%,黄春逢/张原,4年又42天,80.72%,4年又69天/10年又166天
南方智锐混合C,007734,4.54亿元（2019-12-31）,5.54%,10.03%,--,--,--,10.82%,骆帅,171天,10.82%,4年又285天
泰达宏利大数据混合C,003554,0.01亿元（2019-12-31）,6.63%,11.84%,12.57%,17.94%,13.81%,18.44%,刘欣,3年又27天,18.44%,7年又207天
兴全社会责任混合,340007,60.96亿元（2019-12-31）,3.14%,12.35%,16.13%,27.58%,45.59%,354.92%,季文华,254天,25.86%,3年又239天
信达澳银精华配置混合,610002,5.75亿元（2019-12-31）,12.29%,33.01%,41.48%,63.31%,124.28%,416.63%,冯明远,2年又68天,86.03%,3年又140天
农银物联网混合,002191,0.41亿元（2019-12-31）,0.55%,24.17%,31.95%,41.49%,56.89%,56.69%,张燕,36天,14.91%,2年又352天
景顺长城动力平衡混合,260103,17.39亿元（2019-12-31）,3.84%,6.27%,9.72%,27.71%,52.61%,552.94%,刘苏,3年又120天,58.15%,7年又290天
长盛创新先锋混合,080002,1.08亿元（2019-12-31）,4.16%,13.55%,13.63%,20.79%,37.77%,265.73%,朱律,208天,21.80%,290天
招商安泰混合,217001,4.69亿元（2019-12-31）,8.27%,16.04%,18.72%,31.78%,33.80%,699.74%,潘明曦,44天,7.97%,4年又151天
嘉实回报混合,070018,4.72亿元（2019-12-31）,6.52%,10.45%,11.00%,38.49%,63.14%,112.92%,常蓁,4年又362天,82.10%,4年又362天
嘉合锦程混合A,006424,0.49亿元（2019-12-31）,12.65%,19.18%,23.36%,35.75%,--,36.30%,李国林/骆海涛,1年又52天,36.20%,1年又52天/2年又86天
华夏策略混合,002031,7.92亿元（2019-12-31）,3.88%,14.49%,16.86%,26.52%,37.87%,498.80%,林晶,3年又1天,37.44%,3年又33天
前海开源一带一路混合A,001209,2.03亿元（2019-12-31）,4.95%,16.60%,18.78%,30.56%,10.31%,14.50%,吴国清,232天,40.49%,4年又165天
新华行业灵活配置混合C,519157,0.07亿元（2019-12-31）,8.70%,17.43%,24.06%,21.38%,20.21%,62.40%,钟俊/崔建波,162天,23.87%,172天/9年又351天
交银先锋混合,519698,6.49亿元（2019-12-31）,8.41%,18.05%,14.16%,22.70%,16.01%,117.03%,芮晨,4年又206天,7.27%,4年又295天
中信建投智信物联网C,004636,0.44亿元（2019-12-31）,10.42%,38.44%,50.93%,75.55%,--,79.29%,周紫光,1年又163天,95.67%,2年又285天
海富通风格优势混合,519013,4.23亿元（2019-12-31）,7.70%,19.47%,25.44%,39.61%,16.37%,104.07%,王金祥,1年又126天,63.72%,1年又126天
华商优势行业混合,000390,16.25亿元（2019-12-31）,9.63%,23.59%,27.82%,47.84%,72.49%,280.81%,周海栋,3年又191天,79.98%,5年又308天
华商量化进取混合,001143,21.02亿元（2019-12-31）,8.29%,20.67%,25.75%,36.96%,46.77%,4.50%,邓默,2年又316天,47.60%,4年又181天
鹏华量化先锋混合,005632,0.19亿元（2019-12-31）,10.19%,16.31%,13.64%,17.56%,--,-2.54%,罗捷,1年又345天,1.12%,2年又36天
嘉合锦程混合C,006425,0.18亿元（2019-12-31）,12.57%,18.94%,22.81%,34.74%,--,35.01%,李国林/骆海涛,1年又52天,34.98%,1年又52天/2年又86天
景顺长城策略精选灵活配置混合,000242,1.66亿元（2019-12-31）,9.99%,23.08%,21.41%,35.84%,39.83%,140.00%,张靖,313天,31.83%,8年又13天
中信建投智信物联网A,001809,1.06亿元（2019-12-31）,10.46%,38.56%,51.22%,76.23%,72.64%,72.81%,周紫光,1年又163天,96.73%,2年又285天
华富策略精选混合,410006,1.08亿元（2019-12-31）,3.75%,4.18%,8.55%,12.60%,-1.98%,68.06%,高靖瑜,2年又303天,6.53%,5年又84天
招商境远灵活配置混合,002249,1.42亿元（2019-12-31）,8.44%,23.06%,30.60%,49.83%,47.92%,50.29%,郭锐,191天,33.48%,7年又242天
招商丰韵混合A,006364,0.63亿元（2019-12-31）,3.09%,13.37%,19.72%,--,--,43.57%,付斌,354天,43.57%,5年又54天
富国民裕进取沪港深成长,007139,0.20亿元（2019-12-31）,3.00%,5.82%,9.44%,--,--,19.07%,张峰,291天,19.07%,8年又332天
泰康策略优选混合,003378,8.83亿元（2019-12-31）,8.99%,13.18%,15.43%,30.21%,41.32%,44.52%,宋仁杰/桂跃强,61天,8.10%,173天/8年又133天
招商丰韵混合C,006365,1.61亿元（2019-12-31）,3.02%,13.15%,19.25%,--,--,42.47%,付斌,354天,42.47%,5年又54天
中银宏观策略混合,001127,10.83亿元（2019-12-31）,6.04%,9.42%,14.92%,20.41%,17.24%,-24.50%,辜岚,4年又333天,-24.50%,6年又186天
汇添富均衡增长混合,519018,44.25亿元（2019-12-31）,6.92%,15.17%,20.48%,26.20%,30.15%,346.79%,顾耀强,196天,25.18%,10年又78天
长安裕泰混合A,005341,0.36亿元（2019-12-31）,-4.12%,12.86%,18.60%,50.94%,--,55.69%,徐小勇,1年又70天,83.53%,8年又158天
弘毅远方国企转型升级混合,006369,1.31亿元（2019-12-31）,7.96%,18.34%,18.09%,27.63%,--,38.11%,周鹏,1年又128天,38.11%,1年又128天
长安裕泰混合C,005342,0.38亿元（2019-12-31）,-4.13%,12.82%,18.63%,51.40%,--,56.84%,徐小勇,1年又70天,84.08%,8年又158天
鹏扬景升A,005642,2.42亿元（2019-12-31）,4.69%,16.83%,20.35%,39.95%,--,42.69%,赵世宏,205天,28.09%,3年又179天
金信稳健策略灵活配置混合,007872,0.31亿元（2019-12-13）,0.25%,--,--,--,--,7.98%,吴清宇,85天,7.98%,1年又70天
华夏经典混合,288001,7.45亿元（2019-12-31）,12.17%,16.91%,11.24%,23.43%,21.94%,454.66%,佟巍,2年又50天,17.93%,5年又10天
南方融尚再融资混合,005403,1.09亿元（2019-12-31）,4.73%,13.02%,17.00%,32.45%,--,46.18%,陈乐/孙鲁闽,2年又38天,46.18%,2年又68天/9年又86天
农银中小盘混合,660005,8.73亿元（2019-12-31）,4.75%,18.81%,24.52%,36.14%,28.06%,211.86%,陈富权/赵伟,36天,17.11%,6年又200天/2年又261天
国投瑞银新兴产业混合,161219,1.70亿元（2019-12-31）,11.80%,21.01%,26.12%,49.13%,57.35%,339.95%,孙文龙,4年又360天,139.67%,5年又45天
鹏扬景升C,005643,0.14亿元（2019-12-31）,4.62%,16.61%,19.85%,38.90%,--,40.54%,赵世宏,205天,27.52%,3年又179天
华安动态灵活配置混合,040015,2.49亿元（2019-12-31）,6.24%,24.56%,29.40%,54.61%,64.53%,259.38%,蒋璆,3年又168天,70.86%,4年又266天
金信多策略精选灵活配置,004223,0.99亿元（2019-12-31）,3.63%,0.66%,7.32%,9.10%,--,70.18%,高俊芳,187天,10.38%,187天
中邮信息产业灵活配置混合,001227,27.91亿元（2019-12-31）,9.36%,27.38%,32.44%,47.71%,22.86%,-6.50%,国晓雯/周楠,1年又256天,70.00%,3年又58天/4年又287天
长安鑫利优选混合C,002072,0.15亿元（2019-12-31）,3.85%,10.39%,11.75%,22.65%,72.07%,81.43%,林忠晶,1年又189天,27.99%,5年又41天
华商新趋势优选灵活配置混合,166301,2.17亿元（2019-12-31）,11.28%,28.12%,34.86%,49.34%,90.02%,328.30%,周海栋,4年又152天,126.97%,5年又308天
长盛转型升级主题灵活配置混合,001197,18.98亿元（2019-12-31）,10.46%,15.71%,16.90%,22.49%,29.62%,2.40%,吴达,1年又291天,17.97%,11年又151天
前海开源沪港深隆鑫混合A,001901,4.40亿元（2019-12-31）,2.66%,4.67%,3.99%,5.56%,16.22%,16.22%,史程/肖立强,249天,11.55%,3年又314天/1年又143天
泰达宏利品质生活混合,162211,1.00亿元（2019-12-31）,3.19%,2.20%,3.19%,-6.42%,-12.47%,11.19%,刘洋,163天,4.49%,1年又210天
交银定期支付双息平衡混合,519732,24.54亿元（2019-12-31）,5.22%,17.66%,25.07%,40.86%,100.70%,327.10%,杨浩,4年又192天,180.62%,4年又206天
中海能源策略混合,398021,12.47亿元（2019-12-31）,7.74%,9.69%,4.36%,8.93%,8.14%,5.51%,姚晨曦,3年又327天,11.84%,4年又326天
华安事件驱动量化策略混合,002179,0.45亿元（2019-12-31）,6.67%,13.29%,12.79%,18.68%,-1.25%,2.30%,孙晨进,2年又52天,1.99%,4年又354天
浦银安盛新经济结构混合,519126,1.21亿元（2019-12-31）,6.68%,24.39%,23.56%,47.32%,16.61%,67.80%,蒋佳良,1年又127天,80.04%,2年又270天
长安鑫利优选混合A,001281,0.30亿元（2019-12-31）,3.88%,10.52%,12.09%,23.46%,74.10%,99.34%,林忠晶,1年又189天,28.96%,5年又41天
融通量化多策略混合C,007528,0.04亿元（2019-12-31）,6.43%,24.83%,27.81%,--,--,28.90%,彭炜/蔡志伟,198天,28.94%,2年又215天/5年又26天
圆信永丰双利A,000824,14.24亿元（2019-12-31）,10.37%,10.27%,9.16%,21.81%,40.12%,193.59%,李明阳,131天,8.48%,2年又93天
融通量化多策略混合A,007527,1.20亿元（2019-12-31）,6.48%,24.99%,28.12%,--,--,29.25%,彭炜/蔡志伟,198天,29.28%,2年又215天/5年又26天
浙商聚潮新思维混合,166801,6.66亿元（2019-12-31）,9.03%,15.97%,22.09%,31.81%,36.45%,250.10%,陈鹏辉/查晓磊,197天,25.12%,220天/4年又210天
人保优势产业混合C,006420,0.29亿元（2019-12-31）,3.95%,6.83%,6.13%,17.16%,--,17.27%,彬彬/李道滢,1年又52天,17.15%,1年又52天/5年又282天
中航新起航灵活配置混合A,005537,0.01亿元（2019-12-31）,4.85%,3.27%,4.92%,10.37%,--,12.40%,杜晓安/韩浩,1年又319天,12.40%,3年又42天/2年又84天
中航新起航灵活配置混合C,005538,0.73亿元（2019-12-31）,4.82%,3.18%,4.73%,9.89%,--,10.87%,杜晓安/韩浩,1年又319天,10.87%,3年又42天/2年又84天
华泰柏瑞量化先行混合,460009,18.71亿元（2019-12-31）,8.02%,13.93%,10.70%,13.93%,16.57%,114.49%,田汉卿,4年又326天,40.95%,6年又219天
中银价值混合,163810,2.71亿元（2019-12-31）,7.41%,12.57%,17.42%,41.90%,40.52%,105.35%,王睿,171天,17.29%,1年又109天
人保优势产业混合A,006419,0.29亿元（2019-12-31）,4.01%,6.98%,6.42%,17.80%,--,18.02%,彬彬/李道滢,1年又52天,17.86%,1年又52天/5年又282天
交银策略回报灵活配置混合,519710,6.63亿元（2019-12-31）,5.44%,3.27%,1.92%,11.53%,30.87%,98.78%,韩威俊,1年又273天,-1.18%,4年又48天
嘉实策略混合,070011,37.38亿元（2019-12-31）,4.10%,11.92%,13.96%,17.16%,11.16%,162.82%,洪流/董福焱,161天,17.38%,4年又293天/197天
国富研究精选混合,450011,0.58亿元（2019-12-31）,5.82%,8.83%,11.24%,27.25%,59.30%,91.00%,徐荔蓉,3年又22天,60.64%,13年又110天
易方达科翔混合,110013,33.05亿元（2019-12-31）,8.96%,20.22%,23.97%,39.91%,64.99%,468.03%,陈皓,5年又303天,274.62%,7年又162天
平安策略先锋混合,700003,0.86亿元（2019-12-31）,-0.08%,19.79%,29.40%,51.57%,52.19%,180.76%,神爱前,2年又301天,64.38%,3年又232天
宝盈转型动力混合,001075,18.15亿元（2019-12-31）,5.12%,12.77%,24.02%,24.58%,9.61%,-17.90%,李健伟/李进,32天,8.45%,3年又42天/3年又144天
兴业聚宝灵活配置混合,002330,1.01亿元（2019-12-31）,4.67%,11.13%,14.57%,20.21%,34.65%,36.80%,冯烜,2年又225天,29.55%,4年又167天
银华估值优势混合,005250,9.55亿元（2019-12-31）,5.21%,11.38%,13.38%,32.10%,--,17.98%,程桯/张萍/胡晓晖/李晓星/倪明,346天,28.31%,4年又40天/1年又122天/1年又288天/4年又245天/11年又265天
银华和谐主题混合,180018,3.68亿元（2019-12-31）,1.48%,9.99%,9.47%,24.08%,52.28%,202.03%,唐能,1年又71天,54.29%,4年又288天
九泰锐富事件驱动混合,168102,7.55亿元（2019-12-31）,11.56%,16.45%,22.74%,26.39%,22.43%,28.18%,刘心任/刘开运,1年又98天,49.94%,3年又113天/4年又236天
泓德优选成长混合,001256,28.28亿元（2019-12-31）,5.05%,18.60%,22.49%,26.28%,41.07%,61.49%,王克玉,4年又111天,56.79%,9年又89天
南华瑞盈混合发起A,004845,0.15亿元（2019-12-31）,-1.06%,4.37%,9.32%,33.31%,--,-13.99%,徐超/刘斐,180天,9.04%,3年又309天/2年又204天
前海联合科技先锋混合A,006801,0.47亿元（2019-12-31）,9.59%,26.59%,27.75%,--,--,27.83%,林材/王静,18天,-0.78%,6年又65天/2年又353天
鑫元鑫趋势灵活配置混合A,004944,1.33亿元（2019-12-31）,4.21%,5.64%,7.57%,4.03%,--,3.33%,赵慧/丁玥,1年又115天,8.55%,4年又55天/3年又225天
富国国家安全主题混合,001268,13.56亿元（2019-12-31）,6.85%,23.30%,25.69%,57.67%,36.91%,-9.50%,曹晋,333天,44.11%,6年又199天
南华瑞盈混合发起C,004846,0.02亿元（2019-12-31）,-1.10%,4.29%,9.14%,32.78%,--,-15.18%,徐超/刘斐,180天,8.86%,3年又309天/2年又204天
英大灵活配置混合型发起式B,001271,1.24亿元（2019-12-31）,5.74%,14.65%,14.67%,28.45%,41.73%,50.38%,张大铮/郑中华/易祺坤,61天,8.96%,61天/359天/3年又6天
圆信永丰汇利混合(LOF),501051,6.31亿元（2019-12-31）,11.94%,11.64%,11.45%,25.27%,--,24.46%,邹维/李明阳,1年又36天,45.28%,1年又42天/2年又93天
鑫元鑫趋势灵活配置混合C,004948,0.23亿元（2019-12-31）,4.17%,5.53%,7.39%,3.63%,--,1.98%,赵慧/丁玥,1年又115天,7.95%,4年又55天/3年又225天
英大灵活配置混合型发起式A,001270,0.53亿元（2019-12-31）,5.78%,14.80%,14.95%,29.64%,45.40%,55.48%,张大铮/郑中华/易祺坤,61天,9.05%,61天/359天/3年又6天
中金衡优灵活配置混合A,005489,0.76亿元（2019-12-31）,6.57%,6.46%,5.56%,8.73%,--,20.00%,陈诗昆,239天,7.20%,1年又77天
圆信永丰双利C,000825,0.56亿元（2019-12-31）,10.27%,10.05%,8.74%,20.91%,36.27%,176.40%,李明阳,131天,8.23%,2年又93天
长盛高端装备混合,000534,3.02亿元（2019-12-31）,15.50%,29.11%,36.43%,39.73%,38.67%,119.10%,乔培涛,2年又136天,33.76%,3年又196天
前海联合科技先锋混合C,006802,0.46亿元（2019-12-31）,9.55%,26.45%,27.40%,--,--,27.45%,林材/王静,18天,-0.79%,6年又65天/2年又353天
