基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
华商瑞丰短债C,007210,2.86亿元（2019-12-31）,0.42%,1.12%,1.89%,--,--,2.65%,胡中原,197天,1.97%,354天
汇安中短债债券A,005601,2.28亿元（2019-12-31）,0.68%,1.93%,--,--,--,2.69%,杨芳,172天,2.69%,2年又328天
交银稳利中短债债券A,008204,7.23亿元（2019-12-13）,1.07%,--,--,--,--,2.04%,黄莹洁,85天,2.04%,4年又286天
中信证券六个月债券A,900019,5.23亿元（2019-12-31）,0.70%,1.73%,2.86%,--,--,2.80%,邱丹,198天,2.80%,198天
中信证券六个月债券C,900039,--亿元（--）,0.72%,1.77%,2.90%,--,--,2.81%,邱丹,198天,2.81%,198天
银华安盈短债债券A,006496,15.22亿元（2019-12-31）,0.43%,1.12%,1.74%,3.16%,--,4.01%,赵楠楠,80天,1.04%,221天
博时民泽纯债债券,004136,50.31亿元（2019-12-31）,0.51%,1.37%,2.04%,3.63%,12.04%,12.58%,程卓,1年又358天,7.85%,3年又209天
光大保德信超短债C,005993,2.33亿元（2019-12-31）,0.35%,0.92%,1.51%,2.85%,--,5.75%,沈荣,1年又268天,5.75%,2年又218天
易方达安悦超短债A,006662,22.29亿元（2019-12-31）,0.39%,1.08%,1.83%,3.42%,--,4.73%,梁莹/刘朝阳,1年又93天,4.73%,5年又166天/7年又171天
永赢开泰中高等级中短债C,007543,0.00亿元（2019-12-31）,0.71%,1.91%,2.63%,--,--,2.67%,卢绮婷/牟琼屿,187天,2.63%,1年又196天/1年又351天
永赢迅利中高等级短债债券,006852,7.30亿元（2019-12-31）,0.50%,1.28%,2.05%,3.76%,--,4.07%,卢绮婷,29天,0.46%,1年又196天
易方达安源中短债债券C,110052,0.78亿元（2019-12-31）,0.38%,1.08%,1.49%,--,--,2.62%,李一硕,283天,2.75%,5年又240天
中泰青月中短债A,007582,0.47亿元（2019-12-31）,0.47%,1.51%,2.19%,--,--,2.35%,商园波/张蓓蓓(Zhang Phoebe),211天,2.35%,316天/316天
交银稳鑫短债债券A,006793,17.98亿元（2019-12-31）,0.51%,1.33%,2.19%,3.98%,--,4.28%,黄莹洁,1年又43天,4.28%,4年又286天
博时季季享持有期C,007845,53.40亿元（2019-12-31）,0.87%,2.07%,3.07%,--,--,3.07%,黄海峰,184天,3.07%,4年又321天
宝盈安泰短债债券A,006387,9.56亿元（2019-12-31）,0.42%,1.28%,2.16%,4.39%,--,5.67%,邓栋/高宇,1年又56天,5.14%,5年又199天/3年又239天
财通安瑞短债债券C,006966,3.20亿元（2019-12-31）,0.40%,1.06%,1.86%,--,--,3.45%,罗晓倩/林洪钧,248天,2.41%,2年又232天/5年又301天
万家鑫盛纯债C,007704,0.00亿元（2019-12-31）,0.51%,1.43%,2.08%,--,--,2.20%,陈奕雯/尹诚庸,180天,2.06%,1年又15天/4年又219天
南方初元中短债A,007149,5.39亿元（2019-12-31）,0.35%,1.04%,1.84%,--,--,2.67%,李慧鹏/黄斌斌,246天,2.50%,5年又135天/2年又27天
广发景兴中短债A,006998,2.24亿元（2019-12-31）,0.40%,1.27%,2.12%,--,--,3.89%,高翔,352天,3.89%,1年又329天
民生加银添鑫纯债A,007102,5.34亿元（2019-12-31）,1.03%,2.05%,2.93%,--,--,3.16%,陆欣,206天,3.16%,9年又163天
华商瑞丰短债A,003403,3.26亿元（2019-12-31）,0.46%,1.24%,2.10%,3.00%,5.02%,4.88%,胡中原,197天,2.20%,354天
华泰紫金丰益中短债A,007819,3.76亿元（2019-12-31）,0.56%,1.68%,3.28%,--,--,3.28%,杨义山/阮毅/陈晨,122天,2.45%,122天/1年又128天/1年又2天
华宝中短债债券C,006948,0.84亿元（2019-12-31）,0.64%,1.73%,2.38%,--,--,4.63%,高文庆,358天,4.63%,2年又356天
国金惠鑫短债债券A,006734,2.17亿元（2019-12-31）,0.57%,1.48%,1.99%,--,--,3.52%,徐艳芳,345天,3.52%,7年又12天
汇添富90天短债B,007457,0.21亿元（2019-12-31）,0.52%,1.36%,2.01%,--,--,3.13%,蒋文玲,269天,3.13%,6年又37天
华宝宝裕债券A,006826,10.34亿元（2019-12-31）,0.44%,1.21%,1.93%,--,--,3.70%,王慧,1年又1天,3.70%,1年又190天
中加裕盈纯债债券,007121,11.44亿元（2019-12-31）,0.51%,1.56%,2.24%,--,--,3.14%,王霈,3天,0.06%,17天
海富通聚丰纯债,006472,0.00亿元（2019-12-31）,0.46%,2.60%,2.88%,4.15%,--,5.16%,何谦,1年又98天,5.16%,3年又306天
博时季季享持有期A,000783,9.02亿元（2019-12-31）,0.89%,2.14%,--,--,--,3.41%,黄海峰,1年又4天,3.21%,4年又321天
中加丰尚纯债债券,003155,34.87亿元（2019-12-31）,0.53%,1.67%,2.39%,4.27%,13.50%,15.53%,杨宇俊,3年又201天,15.53%,3年又350天
招商招怡纯债C,003439,0.00亿元（2019-12-31）,0.41%,1.11%,1.70%,2.97%,10.41%,10.48%,孙麓深,98天,1.14%,98天
国泰利享中短债债券C,006598,1.48亿元（2019-12-31）,0.35%,1.03%,1.56%,3.31%,--,3.84%,陈雷,1年又95天,3.84%,2年又296天
财通安瑞短债债券A,006965,2.60亿元（2019-12-31）,0.43%,1.17%,2.07%,--,--,3.85%,罗晓倩/林洪钧,248天,2.69%,2年又232天/5年又301天
招商招怡纯债A,003438,20.69亿元（2019-12-31）,0.42%,1.15%,1.79%,3.17%,11.02%,11.17%,孙麓深,98天,1.18%,98天
南华瑞恒中短债债券A,005513,0.31亿元（2019-12-31）,0.27%,1.14%,1.66%,4.20%,--,4.26%,尹粒宇/曹进前,1年又38天,4.26%,2年又181天/2年又72天
汇添富短债债券A,006646,8.92亿元（2019-12-31）,0.47%,1.21%,2.00%,3.95%,--,4.99%,蒋文玲,1年又85天,4.99%,6年又37天
汇添富短债债券C,006647,9.38亿元（2019-12-31）,0.43%,1.11%,1.82%,3.57%,--,4.51%,蒋文玲,1年又85天,4.51%,6年又37天
南华瑞恒中短债债券C,005514,0.01亿元（2019-12-31）,0.25%,1.08%,1.49%,3.90%,--,3.94%,尹粒宇/曹进前,1年又38天,3.94%,2年又181天/2年又72天
华泰紫金丰益中短债C,007820,11.55亿元（2019-12-31）,0.52%,1.59%,3.08%,--,--,3.08%,杨义山/阮毅/陈晨,122天,2.32%,122天/1年又128天/1年又2天
嘉实中短债债券C,006798,0.46亿元（2019-12-31）,0.64%,2.04%,2.40%,4.64%,--,4.59%,李金灿/李曈,130天,2.26%,4年又273天/5年又40天
安信鑫日享中短债A,007245,3.01亿元（2019-12-31）,0.54%,1.47%,2.69%,--,--,4.24%,王涛/肖芳芳,282天,4.24%,3年又299天/2年又275天
信诚景瑞债券C,003615,0.00亿元（2019-12-31）,0.65%,1.67%,2.49%,4.92%,14.90%,15.99%,宋海娟,3年又91天,15.99%,6年又132天
嘉实中短债债券A,006797,1.68亿元（2019-12-31）,0.66%,2.13%,2.57%,5.01%,--,4.99%,李金灿/李曈,130天,2.38%,4年又273天/5年又40天
华泰紫金丰利中短债发起A,007821,4.51亿元（2019-12-31）,0.60%,1.78%,3.80%,--,--,3.87%,杨义山/阮毅/陈晨,122天,2.22%,122天/1年又128天/1年又2天
博时裕安纯债,002447,8.38亿元（2019-12-31）,0.70%,1.79%,2.76%,5.65%,16.77%,18.21%,陈黎,1年又51天,5.84%,1年又333天
新华鑫日享中短债C,006695,0.83亿元（2019-12-31）,0.50%,1.20%,2.06%,3.70%,--,4.85%,赵楠/王滨/姚秋,1年又79天,4.85%,3年又287天/4年又51天/5年又234天
鑫元全利A,006082,2.17亿元（2019-12-31）,0.53%,2.71%,2.91%,5.55%,--,6.43%,王美芹,1年又134天,6.43%,3年又215天
汇安短债债券C,006520,7.91亿元（2019-12-31）,0.44%,1.29%,2.17%,3.99%,--,5.29%,杨芳,1年又121天,5.29%,2年又328天
山西证券超短债C,006627,2.22亿元（2019-12-31）,0.43%,1.17%,2.04%,4.21%,--,4.65%,刘凌云/华志贵,1年又46天,4.65%,2年又179天/8年又259天
山西证券超短债A,006626,2.68亿元（2019-12-31）,0.47%,1.26%,2.22%,4.40%,--,4.89%,刘凌云/华志贵,1年又46天,4.89%,2年又179天/8年又259天
嘉实超短债债券,070009,249.45亿元（2019-12-31）,0.45%,1.16%,1.85%,3.52%,13.25%,61.73%,李曈/李金灿,2年又288天,12.57%,5年又40天/4年又273天
中信保诚稳利债券C,003130,0.00亿元（2019-12-31）,0.84%,2.27%,3.00%,5.83%,16.37%,13.80%,宋海娟,3年又216天,13.80%,6年又132天
中信保诚稳利债券A,003121,15.52亿元（2019-12-31）,0.84%,2.30%,3.01%,5.89%,15.62%,13.11%,宋海娟,3年又216天,13.11%,6年又132天
博时裕康纯债债券,002206,10.60亿元（2019-12-31）,0.71%,1.81%,2.52%,5.08%,14.86%,14.62%,陈黎,362天,4.90%,1年又333天
平安短债E,005756,105.72亿元（2019-12-31）,0.38%,1.08%,1.81%,3.47%,--,7.72%,张文平/段玮婧,1年又210天,5.78%,4年又220天/3年又62天
新华鑫日享中短债A,004981,1.30亿元（2019-12-31）,0.53%,1.28%,2.21%,4.01%,--,5.23%,赵楠/王滨/姚秋,1年又79天,5.23%,3年又287天/4年又51天/5年又234天
博时裕荣纯债债券,001961,35.36亿元（2019-12-31）,0.61%,1.98%,2.60%,4.30%,13.71%,19.58%,陈凯杨,362天,4.21%,7年又93天
海富通聚利债券,519220,28.53亿元（2019-12-31）,0.48%,1.33%,2.03%,4.06%,13.56%,13.88%,谈云飞,3年又167天,13.88%,5年又222天
华泰柏瑞稳本增利债券B,460003,0.11亿元（2019-12-31）,0.84%,2.00%,2.70%,5.19%,15.25%,55.85%,陈东,7年又57天,31.41%,7年又99天
创金合信恒兴中短债A,006874,2.08亿元（2019-12-31）,1.22%,2.78%,4.34%,7.10%,--,7.10%,谢创/郑振源,1年又3天,7.10%,1年又178天/4年又298天
富国天盈债券(LOF)C,161015,6.50亿元（2019-12-31）,1.53%,3.98%,4.55%,7.76%,19.30%,85.41%,俞晓斌,351天,7.23%,3年又68天
嘉实稳怡债券,004486,0.01亿元（2019-12-31）,0.18%,1.02%,0.43%,1.58%,--,9.24%,王亚洲,126天,1.21%,4年又243天
富国天盈债券(LOF)A,007762,1.11亿元（2019-12-31）,1.56%,4.06%,4.73%,--,--,5.18%,俞晓斌,194天,5.18%,3年又68天
华夏短债债券C,004673,25.44亿元（2019-12-31）,0.40%,1.20%,1.75%,4.33%,--,9.38%,刘明宇,1年又59天,4.83%,2年又87天
华夏短债债券A,004672,9.02亿元（2019-12-31）,0.41%,1.23%,1.80%,4.45%,--,9.64%,刘明宇,1年又59天,4.97%,2年又87天
创金合信恒兴中短债C,006875,2.71亿元（2019-12-31）,1.19%,2.69%,4.17%,6.74%,--,6.74%,谢创/郑振源,1年又3天,6.74%,1年又178天/4年又298天
华泰柏瑞稳本增利债券A,519519,0.45亿元（2019-12-31）,0.85%,2.08%,2.85%,5.50%,16.31%,67.28%,陈东,7年又57天,34.05%,7年又99天
中信保诚至泰中短债债券A,004155,0.29亿元（2019-12-31）,0.45%,1.26%,1.99%,3.70%,--,8.75%,席行懿,52天,0.80%,3年又355天
招商招裕纯债C,002995,0.00亿元（2019-12-31）,0.29%,1.47%,1.96%,3.37%,11.57%,11.58%,范刚强,98天,1.52%,98天
华安稳定收益债券B,040010,0.67亿元（2019-12-31）,1.15%,3.33%,3.26%,4.29%,17.90%,98.17%,贺涛,11年又314天,98.17%,11年又314天
招商招裕纯债A,002994,1.12亿元（2019-12-31）,0.30%,1.52%,2.07%,3.58%,12.24%,13.69%,范刚强,98天,1.57%,98天
新华纯债添利债券发起A,519152,23.11亿元（2019-12-31）,0.36%,1.11%,2.14%,4.07%,13.20%,51.23%,于泽雨,6年又66天,48.41%,7年又78天
招商安泰债券A,217003,4.06亿元（2019-12-31）,0.82%,2.24%,3.45%,6.43%,17.67%,165.92%,康晶,4年又216天,21.82%,4年又216天
华安稳定收益债券A,040009,7.51亿元（2019-12-31）,1.19%,3.42%,3.47%,4.72%,19.33%,107.79%,贺涛,11年又314天,107.79%,11年又314天
中融盈泽债券A,003009,0.50亿元（2019-12-31）,0.90%,2.21%,3.32%,5.61%,--,30.21%,王玥,304天,5.04%,5年又251天
民生加银鑫享债券A,003382,95.66亿元（2019-12-31）,0.65%,1.79%,2.49%,5.03%,17.11%,18.52%,陆欣,1年又142天,8.25%,9年又163天
中信建投景和中短债A,000503,15.79亿元（2019-12-31）,0.61%,1.33%,1.91%,3.88%,9.22%,29.71%,刘博/黄海浩,275天,3.20%,1年又127天/3年又287天
招商安泰债券B,217203,2.85亿元（2019-12-31）,0.79%,2.16%,3.28%,6.11%,16.56%,123.62%,康晶,4年又216天,19.93%,4年又216天
中融盈泽债券C,003010,0.63亿元（2019-12-31）,0.88%,2.14%,3.21%,5.36%,--,29.75%,王玥,304天,4.84%,5年又251天
银河久悦债券,007436,2.08亿元（2020-01-20）,0.10%,--,--,--,--,0.20%,刘铭,47天,0.20%,3年又89天
中海惠祥分级债券,000674,0.71亿元（2019-12-31）,0.05%,0.55%,0.70%,0.88%,12.30%,9.17%,邵强,319天,1.14%,1年又17天
人保中高等级信用债A,007264,2.72亿元（2019-12-31）,-0.75%,0.35%,-0.95%,--,--,-0.69%,张玮,116天,-1.18%,3年又257天
人保中高等级信用债C,007265,0.51亿元（2019-12-31）,-0.78%,0.24%,-1.18%,--,--,-0.94%,张玮,116天,-1.33%,3年又257天
金鹰添享纯债债券,003852,0.01亿元（2019-12-31）,-0.26%,-0.59%,-0.30%,-6.16%,-3.93%,-3.90%,刘丽娟,3年又8天,-3.90%,4年又230天
中信保诚景华债券C,550013,16.63亿元（2019-12-31）,0.28%,0.79%,1.51%,3.05%,12.20%,27.82%,席行懿,2年又97天,8.96%,3年又355天
凯石岐短债A,008433,2.45亿元（2020-01-21）,0.22%,--,--,--,--,0.23%,高海宁,46天,0.23%,353天
汇添富理财14天债券B,471014,9.71亿元（2019-12-31）,0.24%,--,--,--,--,0.75%,徐寅喆,1年又308天,0.53%,5年又194天
凯石岐短债C,008434,0.50亿元（2020-01-21）,0.68%,--,--,--,--,0.69%,高海宁,46天,0.69%,353天
民生加银丰鑫债券,690012,7.94亿元（2019-12-31）,--,--,--,--,--,0.07%,胡振仓/李文君,4天,0.04%,10年又315天/5年又248天
博时富信纯债债券,008411,2.01亿元（2020-03-05）,--,--,--,--,--,0.02%,陈黎/陈凯杨,2天,0.02%,1年又333天/7年又93天
平安惠合纯债,007196,2.00亿元（2019-12-18）,0.29%,--,--,--,--,0.65%,张恒,80天,0.65%,2年又59天
德邦短债A,008448,0.26亿元（2019-12-25）,0.28%,--,--,--,--,0.59%,丁孙楠,73天,0.59%,3年又43天
德邦短债C,008449,6.72亿元（2019-12-25）,0.26%,--,--,--,--,0.53%,丁孙楠,73天,0.53%,3年又43天
西部利得沣泰债券,008255,9.94亿元（2019-11-27）,0.36%,1.01%,--,--,--,1.06%,张维文,101天,1.06%,4年又284天
东兴兴财短债债券C,007395,0.02亿元（2019-12-31）,0.14%,0.76%,--,--,--,1.01%,张琳娜,136天,1.01%,4年又326天
前海联合润盈短债A,008010,2.59亿元（2019-12-24）,0.30%,--,--,--,--,0.67%,曾婷婷/敬夏玺,74天,0.67%,3年又184天/3年又202天
南方皓元短债A,008122,5.26亿元（2019-11-28）,0.40%,1.02%,--,--,--,1.06%,李慧鹏,100天,1.06%,5年又135天
长盛盛裕纯债A,003102,14.90亿元（2019-12-31）,1.01%,1.79%,1.03%,3.70%,13.02%,10.34%,段鹏,3年又216天,10.34%,5年又333天
招商招利1个月期理财债券B,000809,4.39亿元（2019-12-31）,--,--,--,--,--,0.31%,许强/向霈,2年又133天,0.06%,4年又31天/6年又72天
汇添富理财7天债券B,472007,158.00亿元（2019-12-31）,0.26%,--,--,--,--,0.70%,温开强/徐寅喆,1年又42天,0.60%,1年又213天/5年又194天
长盛盛裕纯债C,003103,0.00亿元（2019-12-31）,0.94%,1.68%,0.88%,3.46%,12.37%,9.91%,段鹏,3年又216天,9.91%,5年又333天
招商招利1个月期理财债券A,000808,12.12亿元（2019-12-31）,--,--,--,--,--,0.31%,许强/向霈,2年又133天,0.06%,4年又31天/6年又72天
汇添富理财7天债券A,471007,0.81亿元（2019-12-31）,0.23%,--,--,--,--,0.62%,温开强/徐寅喆,1年又42天,0.53%,1年又213天/5年又194天
招商招利1个月期理财债券C,001693,2.72亿元（2019-12-31）,--,--,--,--,--,0.31%,许强/向霈,2年又133天,0.06%,4年又31天/6年又72天
易方达安瑞短债C,006320,17.91亿元（2019-12-31）,0.39%,1.11%,1.82%,3.45%,--,4.72%,石大怿/王晓晨,1年又114天,4.72%,7年又103天/8年又207天
东兴兴财短债债券A,007394,1.14亿元（2019-12-31）,0.16%,0.83%,--,--,--,1.02%,张琳娜,136天,1.02%,4年又326天
兴银鑫日享短债A,005079,1.15亿元（2019-12-31）,0.34%,1.10%,1.70%,--,--,1.70%,陶国峰,53天,0.65%,95天
融通超短债债券C,007007,0.14亿元（2019-12-31）,-0.13%,0.24%,0.80%,--,--,2.07%,王超,354天,2.07%,6年又72天
国联安短债债券C,008109,0.39亿元（2019-12-10）,0.33%,--,--,--,--,0.84%,洪阳玚/万莉,19天,0.19%,184天/6年又45天
交银稳利中短债债券C,008205,2.69亿元（2019-12-13）,1.03%,--,--,--,--,1.94%,黄莹洁,85天,1.94%,4年又286天
国联安短债债券A,008108,1.70亿元（2019-12-10）,0.36%,--,--,--,--,0.91%,洪阳玚/万莉,19天,0.21%,184天/6年又45天
西部利得添盈短债债券A,006806,0.03亿元（2019-12-31）,0.07%,0.53%,1.21%,--,--,2.02%,刘心峰,277天,2.02%,3年又19天
国富恒嘉短债债券C,006703,0.01亿元（2019-12-31）,0.13%,0.22%,0.36%,1.36%,--,1.81%,沈竹熙,1年又79天,1.81%,1年又286天
中银稳汇短债债券C,006678,1.56亿元（2019-12-31）,0.36%,1.04%,1.74%,3.73%,--,4.39%,白洁,1年又79天,4.39%,8年又358天
国富恒嘉短债债券A,006702,0.04亿元（2019-12-31）,0.15%,0.28%,0.52%,1.66%,--,2.18%,沈竹熙,1年又79天,2.18%,1年又286天
诺德短债债券A,005350,0.77亿元（2019-12-31）,0.11%,0.40%,0.92%,2.03%,--,2.29%,景辉,1年又42天,2.29%,1年又259天
民生加银鑫享债券D,007955,0.00亿元（2019-12-31）,0.62%,1.70%,--,--,--,2.07%,陆欣,129天,2.07%,9年又163天
银华安享短债债券C,007031,0.11亿元（2019-12-31）,0.11%,0.75%,1.17%,--,--,2.02%,王树丽/瞿灿,359天,2.02%,2年又308天/4年又288天
长城短债债券A,007194,1.51亿元（2019-12-31）,0.38%,1.01%,1.86%,--,--,1.95%,邹德立,191天,1.95%,8年又142天
易方达安源中短债债券A,110053,0.35亿元（2019-12-31）,0.40%,1.16%,1.63%,--,--,2.83%,李一硕,283天,2.96%,5年又240天
平安惠添纯债债券,006997,12.10亿元（2019-12-31）,0.78%,2.10%,3.33%,--,--,4.12%,张恒,260天,4.12%,2年又59天
财通资管鸿福短债A,007915,0.69亿元（2019-12-31）,0.45%,1.55%,--,--,--,2.13%,邹舟/李杰,11天,0.15%,290天/7年又61天
财通鸿益中短债债券A,006360,23.06亿元（2019-12-31）,0.44%,1.22%,2.13%,4.23%,--,6.85%,李杰/顾宇笛,1年又185天,6.78%,7年又61天/2年又191天
融通超短债债券A,007006,0.02亿元（2019-12-31）,-0.08%,0.34%,1.01%,--,--,2.58%,王超,354天,2.58%,6年又72天
财通鸿益中短债债券C,006361,85.26亿元（2019-12-31）,0.43%,1.17%,2.05%,4.12%,--,6.71%,李杰/顾宇笛,1年又185天,6.63%,7年又61天/2年又191天
易方达安悦超短债C,006663,21.47亿元（2019-12-31）,0.37%,1.03%,1.75%,3.31%,--,4.60%,梁莹/刘朝阳,1年又93天,4.60%,5年又166天/7年又171天
财通资管鸿福短债C,007916,0.90亿元（2019-12-31）,0.44%,1.53%,--,--,--,2.09%,邹舟/李杰,11天,0.16%,290天/7年又61天
宝盈安泰短债债券C,006388,5.26亿元（2019-12-31）,0.38%,1.19%,2.00%,4.07%,--,5.28%,邓栋/高宇,1年又56天,4.78%,5年又199天/3年又239天
南方初元中短债C,007150,0.10亿元（2019-12-31）,0.33%,1.00%,1.79%,--,--,2.59%,李慧鹏/黄斌斌,246天,2.43%,5年又135天/2年又27天
永赢开泰中高等级中短债A,007542,1.56亿元（2019-12-31）,0.72%,1.94%,2.72%,--,--,2.77%,卢绮婷/牟琼屿,187天,2.72%,1年又196天/1年又351天
汇安中短债债券C,005602,0.21亿元（2019-12-31）,0.65%,1.84%,--,--,--,2.55%,杨芳,172天,2.55%,2年又328天
中银稳汇短债债券A,006677,5.80亿元（2019-12-31）,0.35%,1.06%,1.78%,3.81%,--,4.50%,白洁,1年又79天,4.50%,8年又358天
汇添富理财60天债券B,471060,0.27亿元（2019-12-31）,0.29%,0.85%,1.47%,--,--,2.68%,温开强/徐寅喆,10天,0.11%,1年又213天/5年又194天
西部利得添盈短债债券C,006807,0.05亿元（2019-12-31）,0.07%,0.51%,1.20%,--,--,1.97%,刘心峰,277天,1.97%,3年又19天
嘉合磐泰短债债券A,007014,0.58亿元（2019-12-31）,0.52%,1.53%,2.28%,--,--,2.54%,汪静以/于启明,226天,2.86%,270天/7年又23天
广发招财短债债券C,006673,0.69亿元（2019-12-31）,0.10%,0.94%,1.51%,3.31%,--,3.54%,刘志辉,1年又49天,3.54%,3年又111天
中泰蓝月短债C,007058,0.74亿元（2019-12-31）,0.28%,0.79%,1.73%,--,--,2.71%,商园波/张蓓蓓(Zhang Phoebe),316天,2.71%,316天/316天
南方初元中短债E,008080,0.00亿元（2019-12-31）,0.31%,0.96%,--,--,--,1.31%,黄斌斌/李慧鹏,138天,1.31%,2年又27天/5年又135天
广发景和中短债C,006871,0.20亿元（2019-12-31）,0.20%,0.99%,1.78%,--,--,3.34%,刘志辉,359天,3.34%,3年又111天
广发景兴中短债C,006999,1.80亿元（2019-12-31）,0.36%,1.18%,2.02%,--,--,3.61%,高翔,352天,3.61%,1年又329天
创金合信尊智纯债,003193,3.12亿元（2019-12-31）,0.33%,0.93%,1.59%,3.98%,--,12.06%,郑振源,1年又148天,6.94%,4年又298天
富国短债债券型A,006804,6.42亿元（2019-12-31）,0.44%,1.20%,1.86%,3.51%,--,3.90%,张波,1年又49天,3.90%,2年又38天
博时聚润纯债债券,002930,10.33亿元（2019-12-31）,0.33%,0.98%,1.61%,2.94%,10.58%,11.76%,陈黎,1年又4天,2.94%,1年又333天
光大保德信超短债A,005992,25.16亿元（2019-12-31）,0.38%,1.02%,1.70%,3.24%,--,6.46%,沈荣,1年又268天,6.46%,2年又218天
汇添富理财60天债券A,470060,1.39亿元（2019-12-31）,0.28%,0.79%,1.33%,--,--,2.37%,温开强/徐寅喆,10天,0.11%,1年又213天/5年又194天
中泰蓝月短债A,007057,0.59亿元（2019-12-31）,0.31%,0.86%,1.60%,--,--,2.68%,商园波/张蓓蓓(Zhang Phoebe),316天,2.68%,316天/316天
财通鸿运中短债债券A,006799,2.08亿元（2019-12-31）,0.48%,1.43%,2.65%,4.75%,--,4.96%,宫志芳,11天,0.12%,2年又202天
富国短债债券型C,006805,1.73亿元（2019-12-31）,0.40%,1.10%,1.66%,3.09%,--,3.43%,张波,1年又49天,3.43%,2年又38天
广发景和中短债A,006870,1.05亿元（2019-12-31）,0.23%,1.04%,1.79%,--,--,3.49%,刘志辉,359天,3.49%,3年又111天
汇添富理财60天债券E,005503,6.37亿元（2019-12-31）,0.29%,0.83%,1.41%,--,--,2.51%,温开强/徐寅喆,10天,0.12%,1年又213天/5年又194天
国泰利享中短债债券A,006597,13.01亿元（2019-12-31）,0.37%,0.97%,1.55%,3.43%,--,4.05%,陈雷,1年又95天,4.05%,2年又296天
兴业裕华债券,003672,5.95亿元（2019-12-31）,0.49%,1.39%,2.34%,4.15%,15.72%,16.68%,莫华寅,1年又92天,5.42%,4年又35天
嘉合磐昇纯债A,007332,1.45亿元（2019-11-15）,0.91%,2.98%,--,--,--,3.12%,季慧娟/于启明,85天,2.93%,4年又244天/7年又23天
嘉合磐昇纯债C,007333,0.68亿元（2019-11-15）,0.89%,2.95%,--,--,--,3.08%,季慧娟/于启明,85天,2.92%,4年又244天/7年又23天
信诚景瑞债券A,003614,3.71亿元（2019-12-31）,0.64%,1.68%,2.54%,5.01%,15.36%,16.48%,宋海娟,3年又91天,16.48%,6年又132天
